account,primary_label,64500 - Contracted Food Service,61160 - Other Professional Fees,61580 - Procurement/Vendor Management,64540 - Dues and Subscriptions,61680 - Computer Service Fees,61120 - Consulting Fee,64980 - Pest Control,61780 - Contracted SPED,65040 - Instructional Licenses,65210 - Office Supplies,64940 - Water and Sewer,64180 - Equipment Rent & Lease Expense,64520 - Licenses and Permits,65100 - Testing Materials,70100 - Capitalized Expenses : IT Equipment Cap Ex,64440 - Extracurricular Activities,60120 - Stipend,64990 - Waste Disposal Expense,61740 - Marketing & Advertising,65250 - Printing & Reproduction,64790 - Marketing & Advertising : Website Expense,66020 - General Interest Expense,64600 - Bank Charges,61930 - General Liability Insurance,64910 - Electricity,64800 - Postage and Shipping,65200 - Supplies,61540 - Support Center Fees : Finance and Accounting SCF,60080 - Bonus,61530 - Support Center Fees : Personnel Management,64400 - Student Transportation,65060 - Library Books,63840 - Contracted School Safety,61840 - Professional Development & Training Exp,61960 - Property Insurance,68200 - Computer & Equipment Non Cap,61620 - Support Center Fees : Sponsorship SCF,65900 - Food (Cafeteria) - Lunch,60990 - Property Tax,75000 - Internal Funds Expense,62300 - Function Expense,63420 - Janitorial/Custodial,68100 - Furniture Fixtures Equipment Non Cap,61520 - Management Fee,61560 - Support Center Fees : Educational Intellectual Prop.,71060 - Furniture Fixtures Equipment Depreciation,71100 - IT Equipment Depreciation,65020 - Student Workbooks,65910 - Food (Cafeteria) - Breakfast,61410 - District Funding Admin Fee,61820 - Contract / Temp Labor,62200 - Lodging,62040 - Airfare,66520 - Reductions in Debt,71040 - Building Depreciation,68220 - Computer Software Non Cap,65000 - Textbooks-NonCap,63820 - General Security,41020 - Interest Income : General Interest,63880 - Security : Security Resource Officer,43350 - Enrollment Revenue Adjustment,64720 - Internet,63860 - Security Monitoring,63280 - Facilities Support-Labor,63360 - HVAC Material & Supplies,40107 - Internal Funds Revenue,63300 - Facilities Support-Material,65901 - Food Commodity Expense,63320 - HVAC Expenses,64740 - E-Rate Reimbursement,65240 - Classroom,63470 - Plumbing,61060 - General Matters,61932 - Insurance- Cyber Board/GF,60340 - Taxes PTO Accrual,63120 - Building/Office,60870 - Uniform,40025 - Federal Revenue,40100 - Local Revenue,60140 - Sick Day Buy Out,60100 - 10 Month Accrual,60420 - General Benefits,63180 - R&M Building : Door Hardware & Keys,60040 - Regular Wages-Non-Exempt,60320 - Wages PTO Accrual,60060 - Overtime,63380 - Facilities,40050 - State Revenue,60480 - Employee insurance,60640 - FICA,62110 - Car Rental,60690 - 10 Month Accrual Payroll Taxes,60020 - Regular Wages-Exempt,63400 - Installation,60440 - 401(k) Match,60520 - Workers Compensation,41117 - State MFP-BOSS,62160 - Mileage,41119 - MFP - Local BOSS,64760 - Telephone,63440 - Landscaping,60680 - SUTA,60660 - FUTA,63260 - Fire Monitoring
Legal Fees,61160 - Other Professional Fees,0.2226566610598958,0.5349455582232608,0.22257440455907804,0.3885329528390136,0.4168747643307519,0.5169612674238745,0.16391918850780396,0.22367441504993393,0.19915325361810454,0.22836977504422498,0.23307435864113524,0.3350715587437156,0.3106393653111547,0.23165848554156057,0.32528464333303664,0.206070604389486,0.27533189722596946,0.3562044225464524,0.2454785701871262,0.21743260268399356,0.370185357255089,0.37629309102892744,0.432788526140694,0.3378092222344351,0.19425601306793455,0.2887337777427374,0.2723577233819483,0.40888435002142226,0.19879409957495814,0.3868783376365162,0.20621664297177356,0.1965958221371486,0.2095192251379929,0.2422497509093227,0.2630287864810297,0.23662835091299791,0.38392581231312994,0.2473539339045065,0.3153867174409982,0.42976075972810196,0.4169665167244101,0.19929058042272654,0.3012693872202535,0.44622954500101253,0.43038835297212724,0.26982860283874394,0.2782927675700435,0.1581266381884423,0.1834170336164536,0.3927489334612188,0.27945681906668884,0.24488840267359274,0.27945668083042763,0.2840502429985378,0.3100373619116875,0.24693797249299776,0.270261871135393,0.19482963864050332,0.2979757678588373,0.15111322719528367,0.26018046924653565,0.1602256988204627,0.17029385743400216,0.2514573796754568,0.15254386545570117,0.321247411607357,0.24832963510711267,0.3077853697600203,0.3168273841466051,0.3183079721587099,0.16654440336528473,0.21048464048759705,0.3164756422422944,0.2857390408636646,0.32150227423564404,0.22664927945020605,0.12862685126689935,0.31411416142718623,0.30573675145372325,0.24172234833008985,0.27127571351910185,0.2479395044424636,0.15218572519387996,0.287932818471118,0.27087635751054917,0.2512425059148388,0.24233191043138683,0.26091439469871147,0.2513198997028652,0.287641183975887,0.20015340640835028,0.26854046690644007,0.2671866285374618,0.24451126804230336,0.2535418656464385,0.27663505622670376,0.17981975800789307,0.18737014211885789,0.18933919384155853,0.14857803761447844,0.23587836148804242,0.19660858736797424,0.21557221026648238,0.14177360196276884
Maintenance & Cleaning Supplies,63420 - Janitorial/Custodial,0.2649291102991876,0.17465052669187525,0.28224512075080427,0.24812903252213167,0.23947940532371745,0.214965019723446,0.3445055988767949,0.20967619978485072,0.1586778000080476,0.40210425493233987,0.273167228680527,0.2587394571346303,0.21703363131258643,0.32463388590276265,0.21637743463153936,0.19801976450396386,0.1943153550194147,0.3162208696871644,0.27226371180037495,0.2550161651518998,0.23254289215290663,0.1622350610251006,0.17358066144098167,0.25117751887043527,0.2173171661587362,0.23757279565766862,0.4283119323715653,0.26032977479654995,0.17651704308459745,0.2573861514323908,0.21642144360900958,0.192360733606619,0.22682023230463425,0.2762454588195986,0.2051329185059574,0.27590566875954725,0.24070835678502486,0.2429201591135114,0.19922423421858756,0.20620894975371612,0.21234741826614575,0.5321838181481271,0.30757876219097896,0.24202684755180834,0.20906560302381857,0.2715397909881307,0.2404293893113823,0.23768661463743326,0.25554006701544074,0.22523171677460915,0.2763473529400485,0.19876371722991737,0.1772327937023244,0.18257803645091886,0.24943559789954717,0.2078298697820715,0.20405353275383864,0.2505778223123014,0.1666014086487415,0.18237229802693675,0.16429721898973357,0.1916609025193864,0.2399555123922143,0.3741945744824206,0.3948722805611286,0.15815143229086076,0.4096572743047531,0.23812017430116572,0.2988275221899404,0.1860570042871478,0.220254745695139,0.3089552485337148,0.22195836553958162,0.1912075710396854,0.1705352400811128,0.2713491080839987,0.18686305950937146,0.15542061464729595,0.15902033220702289,0.2589322572995608,0.18988445284946376,0.23562222684350512,0.30750957564891584,0.22133766673884436,0.1865020691028965,0.18451906546841176,0.2921767399473073,0.14628142444717393,0.1863240885200447,0.14664857049381194,0.21108790040268557,0.16381111292743922,0.20579702821312437,0.27097399062703637,0.1594607031571326,0.20451840176769587,0.2225862250345278,0.18295564123050315,0.2513632729810473,0.14376557777133603,0.2693955885673568,0.2013761831426233,0.12903277663503532,0.22170539103429748
Contracted Security,63840 - Contracted School Safety,0.4525904196828379,0.17425580080544248,0.273473494790334,0.17236002512727164,0.23408635167090677,0.2328957280016145,0.2924165646801096,0.4438095384371627,0.13697625373743844,0.17068090429912608,0.18331838737345707,0.20048063657518747,0.15556441319850178,0.15404058224806563,0.21431505333306683,0.16558805322788148,0.1536118079687307,0.1715708519703813,0.19926544290364942,0.1421219756209734,0.14848278502703574,0.12742936606326194,0.16162736756432045,0.27041629485835833,0.15237336144065142,0.17010533870553873,0.20079147912404105,0.22361692265268496,0.1765890798815761,0.2357082066721215,0.2151921309874209,0.13734557950170545,0.5316148020944471,0.2564642926296877,0.2379953987519998,0.2549293980564108,0.21468042529836806,0.17777330919649742,0.16088946438082385,0.16394358115832178,0.1761056950914298,0.3060390626394793,0.1771937691531898,0.22376394340123082,0.17745211286445695,0.1269426275319198,0.16481443916749658,0.16009265867530084,0.17028500131980007,0.16911639525543967,0.42853402936929164,0.20022886328817474,0.15635048333260376,0.17900281160107,0.1525129312833548,0.22113566940131527,0.1623450192720135,0.45162120903356257,0.12690502986088123,0.44686249210358886,0.16075419833114427,0.20293580225129118,0.4356880503210272,0.32507805730838707,0.17738622034045157,0.18807224848755055,0.281591522023073,0.16706250875880677,0.1800158278042455,0.17678069982359268,0.17568926588297518,0.17447759326827864,0.2169097964603416,0.3282879119311168,0.16245126982705932,0.22735335555877872,0.2531001295847734,0.14938035633516628,0.16326794783358473,0.22699778971362158,0.2125553740056573,0.22207705008215634,0.21730558963312163,0.22177583642183496,0.19835312886258524,0.23590790650932983,0.28163093432879027,0.15397281063138432,0.24277600682685235,0.21040536398972487,0.20039240659636406,0.18519780983779383,0.2106250260894757,0.2477485281538991,0.1933335185500487,0.2652526833980609,0.2388277350672235,0.06616751375900118,0.2537057793806278,0.135745655641419,0.22546348186845955,0.22411082613504887,0.15796606549224831,0.273505702993513
Contracted Custodial Services,64500 - Contracted Food Service,0.5236834303296826,0.27458539161419127,0.322088273278438,0.2500953001195013,0.32861591717438765,0.3137506282013949,0.3044562126064663,0.44395575255640196,0.17868346344564426,0.23426063227100316,0.2691227817699659,0.28010795753233547,0.20798348978146608,0.18626703262527342,0.25654740577110924,0.2274551574722938,0.218441336497176,0.2920231326210655,0.22816696826269983,0.19290948993977455,0.21561465485914166,0.2016523004869404,0.2749601607863982,0.27707700163680926,0.20118629604782856,0.24149317743937782,0.2693325486110396,0.3369640575583109,0.14933931434356643,0.3174474381561375,0.2781367568218097,0.18321759341118832,0.471544499887728,0.28425635561662427,0.2427132169378523,0.2734703065516129,0.3016878664784557,0.25046403343219487,0.23219562008448474,0.26345034691485497,0.24298814405886293,0.49753372865839257,0.2551482081894997,0.3321967600408559,0.26437383717657587,0.2114460356230672,0.23102828471962997,0.18965253650980582,0.2593743215300479,0.26205938845009735,0.4477702850513353,0.2530237818588208,0.16298027780539912,0.24579349632920347,0.229198091962694,0.21795083025092893,0.19259669611876373,0.3202883537198294,0.21313244172869977,0.32981378511809234,0.23694581949251517,0.18183485111959985,0.3342513864639994,0.4323146690169973,0.23755921746332498,0.25783827070282456,0.38858148155398065,0.23575116751413147,0.28840257492876065,0.2607492152707874,0.203182211078779,0.21620538254025617,0.2542116228569945,0.26718011881908343,0.24082671162793706,0.2622396532020739,0.2058222877013938,0.19303512126110411,0.21290768190600912,0.2686315143010676,0.2767091939821282,0.24828290919319723,0.23339981831457904,0.25363620909184775,0.2613153468370436,0.2439968663237933,0.3585267716059179,0.181815502212459,0.2309119701438432,0.22558185934509292,0.22727887470723346,0.23376678152904393,0.22993241742059375,0.2754055394129991,0.22963125310665694,0.24024919476780363,0.26171836471695986,0.11061419895091314,0.2560055227234374,0.17474632738211268,0.300587594464678,0.2345114301572948,0.15721632488263687,0.24865465895533864
Finance & Accounting Services,61540 - Support Center Fees : Finance and Accounting SCF,0.31282639744981444,0.38240095281291236,0.3325874372798182,0.3291342095068887,0.3680807988054779,0.3825549866942793,0.20761024950609352,0.23920293588831956,0.1333012427162267,0.30083321440620825,0.238525145534212,0.3202810406898584,0.2621222157550609,0.23720389823233398,0.33932533348897814,0.23486642159439997,0.2294705706847319,0.2926617743207549,0.328767810618054,0.28467443937423026,0.34730066405590027,0.32001664087810905,0.3817755812148951,0.2551717193524796,0.23011784537140673,0.31614869731253614,0.3214907066254877,0.5226611720380449,0.21693186643831114,0.36980550223393033,0.2494851688467916,0.20729873773718197,0.182454086264237,0.30181475633988614,0.24559619874970695,0.3324707397077645,0.3609397530577448,0.2610121644051656,0.30247615649754667,0.38161065676457695,0.41138093729757225,0.24271081811033793,0.3370051038077431,0.37502905557908034,0.3211724862234981,0.2678683970713381,0.28623276655707136,0.2338368567743733,0.2611607973825201,0.31301586525686353,0.3108971404423389,0.2752346818446922,0.24949279072725924,0.2980164773785032,0.2417196071049769,0.3081539154080872,0.2589934866284369,0.2267128992218659,0.3171719679820491,0.20740086362979937,0.2904078868042737,0.2042259204887133,0.23476911279749035,0.3070892501187165,0.20846935074211886,0.3677992412013003,0.3217855557332797,0.31497516953001103,0.26877942781468794,0.2641599673287428,0.18440278493592785,0.19644465360973584,0.22690954668576432,0.29502671645280304,0.33049004433651274,0.24595644456865967,0.14812428867231667,0.2973672369399984,0.29060376067301186,0.2191227983757742,0.33644758193721946,0.24143822245819743,0.17799864696371095,0.2384901881675679,0.2490062693764297,0.2332854795562601,0.2962183043981838,0.25213343669826593,0.2646746757669429,0.2929174809293115,0.22929979965900255,0.3283176164107683,0.22491020236579284,0.22465215086842386,0.25683030117584665,0.20002744181024257,0.24742082824745454,0.14943034603478564,0.26106748732484614,0.18240472408487524,0.23488892382414242,0.23617388657729987,0.2458491562247324,0.20232304472170967
Interest Expense - Note Payable,66020 - General Interest Expense,0.17870623468803232,0.3180186729018823,0.17004818349280343,0.2818624129357904,0.2660116252119687,0.3174307853777273,0.13975424074976764,0.1705125886414534,0.15861445686626993,0.21079255345640754,0.22397167816466224,0.429316482212658,0.21482005858091024,0.16575609834537794,0.3415643157177369,0.17634183780239338,0.23131894346293871,0.41731566615938137,0.14048507423288284,0.19388442323731417,0.30786734725096826,0.5185388654318787,0.31003346746496147,0.22419527837283737,0.2200533979497604,0.2538225651084552,0.23919140335500766,0.2691945281784022,0.20091605945052157,0.22505511976359904,0.19721840130653367,0.18216447919334644,0.13776018095849202,0.18994728436911998,0.21325355652215824,0.26731602361135576,0.2100340959898477,0.21822585746242712,0.29002140862635967,0.4731162265251684,0.3709268557330735,0.17186068283656075,0.3136565958264613,0.31356264012435064,0.2505757323501345,0.3320108272226997,0.31884667840608905,0.19738369206899806,0.1916961828632033,0.24184173781082122,0.19551412945485647,0.19421217854492812,0.22402952135814141,0.35419848732915576,0.3084438109935534,0.22373895552775305,0.24470511371208545,0.12658383210224974,0.41676421716665346,0.11023669989316008,0.2582598284017426,0.1467810698730588,0.14451184403417416,0.17972658367771033,0.15865774807406283,0.29046649412539705,0.21062708949768222,0.3051681688261515,0.32083709601906446,0.23361700435994154,0.18143569002539903,0.16732651439174062,0.18909204103245764,0.21454587279775506,0.3204293892132626,0.19739063009404287,0.06369573785095546,0.27592281912969485,0.241131649454255,0.21477937273879658,0.3300161928634684,0.12904862452860316,0.11945139388411223,0.27232500211001665,0.26695408153274564,0.24200184820293721,0.17329240890323017,0.2113330272744377,0.18614018589339096,0.22876120011420353,0.181427223930353,0.34445842176659336,0.2474882148560449,0.19298866511684903,0.22171854749644465,0.209302870485679,0.16178867517470755,0.18497003759778063,0.15458094358953045,0.1430021919659904,0.1744924685415922,0.1640742937569992,0.19235000045027786,0.14170749191102178
Personnel Management,61530 - Support Center Fees : Personnel Management,0.2586935241947422,0.2054622431949581,0.3755391411467579,0.20896447037299315,0.17959173191801403,0.21063253207515986,0.22097333348432224,0.20646431936278095,0.1637619885829166,0.21936869566236006,0.19132751434409268,0.1859652713610053,0.21879766725615246,0.24751783336399255,0.2354633142026709,0.1906857143966396,0.24802323023757933,0.1884771007403752,0.23596446404787716,0.18007471915931686,0.167957847488036,0.19025759857538743,0.14935937195803817,0.22199444185327843,0.15508369460804963,0.202732959055549,0.25116188559285035,0.26007165456471537,0.1504583797782994,0.5167672210772678,0.20887164947914746,0.14931181360786427,0.19702412524277846,0.33339553940125294,0.24310270884057886,0.21622338421596657,0.18408430267715753,0.21661248056502144,0.2196376157407509,0.23064429745536802,0.2333631169306436,0.28666822865307473,0.22190599208423406,0.34525852380859845,0.1922049084483216,0.18182652950577535,0.20910584105471552,0.21776249671660242,0.20244792387417468,0.19633628626774446,0.29969686480241303,0.21606844048450863,0.1662103942108921,0.15207009403191107,0.1657080682696225,0.21645370318959448,0.19259746890829463,0.25323175494400163,0.17507200167840553,0.30413733708189156,0.18482908610831295,0.13621435906804824,0.2497487792309515,0.3206899564056202,0.1917492799681445,0.22667004287172057,0.35010284550332,0.20244840012362192,0.19221702749715647,0.16035304641046014,0.18967140580695546,0.1921729040497091,0.30141204616471123,0.21352565033058468,0.2828226989477523,0.22192605293137946,0.20849819122055385,0.18938763303468342,0.21706953251356695,0.23119143516695373,0.2670579811707187,0.21603443424516164,0.15371407962558678,0.27711796145849316,0.3385727671892096,0.2385125980113211,0.256174646958376,0.16850596813562055,0.29842673179207097,0.21976981045880203,0.15172652026901273,0.21909144645371914,0.27561960966844257,0.2058049334974407,0.23792425477647794,0.2494704488231092,0.29260542941045103,0.15433525322685732,0.3336822878794587,0.13893515358068087,0.18640102256729732,0.20064674494574392,0.18487620253627945,0.2290533399382484
Educational Intellectual Property,61560 - Support Center Fees : Educational Intellectual Prop.,0.13722456516150716,0.19107415343342066,0.16632305806656889,0.17765913623384644,0.16709543117193495,0.19659295593779408,0.11921463377387237,0.2510785574844633,0.3501070622872499,0.19625419803332328,0.08431326273969746,0.15147928315342232,0.1882871156892756,0.32328395900345397,0.21378610142246757,0.2764777770398846,0.20262590391175617,0.11513605074346059,0.203665361264383,0.23235655037146863,0.1789954243917854,0.1756246309596408,0.09853934714947145,0.2080316272809032,0.15403823687964102,0.12483743892211979,0.16808194510405414,0.13281691344891272,0.10724548931043237,0.16643784378967794,0.23674314532117224,0.2494810019608469,0.20781150514387464,0.3290460097724466,0.2194565203450193,0.20556271931291,0.1785390604971882,0.18245215293012448,0.21571619787574012,0.14049217543516881,0.15190623276328977,0.16137319465976502,0.20331190270074015,0.17600663929854923,0.4888385714238218,0.20081417259014092,0.2223258456329762,0.35503565400668735,0.16717081532406358,0.20843062770355258,0.18693670833368103,0.13985516956647642,0.08962697309134887,0.12114085415980647,0.1795359711349162,0.23681989039096932,0.3534270242637694,0.15309663504048757,0.1962439210693789,0.16397305368612422,0.26405521063082016,0.1870884237242736,0.13853488064428926,0.15338578851580448,0.13094262682983906,0.16470510106274927,0.18379301530815237,0.1142285201217016,0.09831073493130305,0.24707369104044394,0.3064411287514866,0.12842009276855004,0.20535060140036313,0.1619372609160089,0.14707380101288645,0.162733276934847,0.14037892897314996,0.14785776923914729,0.16350360791341545,0.17430259428807046,0.11757689190169514,0.19964564776693608,0.1298849217971796,0.1275247309577164,0.1533145046948548,0.12365723951660698,0.13978069967151982,0.14809811126722194,0.15127079809614688,0.15182313300442976,0.1229846854623196,0.09714479535280789,0.14616989883087025,0.1634204920936532,0.12118844872464359,0.15422103005297413,0.15606049220711604,0.09925026566058819,0.1338611680434251,0.08302939243471957,0.12681741791350645,0.14765682664357177,0.1912460964901947,0.1252284142044936
Fee:County School Board,61410 - District Funding Admin Fee,0.3167217213620592,0.32680446939247326,0.1991737366296357,0.36300627512295264,0.3494125733391777,0.3539877497495974,0.19801968633975991,0.281422741540256,0.30581509873529267,0.24353794496280176,0.3063666703577705,0.24466506626935675,0.29654828103436093,0.24376130639761437,0.2287050820297476,0.35324834316444975,0.30065918489009363,0.26067855460875244,0.19336943600410733,0.21741910829437605,0.2778820500759247,0.23831708118998912,0.29736566109327867,0.2047207350193691,0.18196621599090756,0.23053362556913987,0.28046006411362173,0.35190877809745325,0.19392147562414205,0.35375603004968503,0.35646615426807027,0.31849461316476085,0.3954952638921281,0.3032974913719188,0.20518594659976136,0.19059596140713372,0.3588056073008139,0.34912060907138004,0.329860690070953,0.3054799520609376,0.29371225643210924,0.24799809945093182,0.23797390217132275,0.3539989124515445,0.3706563808370781,0.2152554060139896,0.17541834920673216,0.2843216877589315,0.3268893807751194,0.4875200950141524,0.2145365355140788,0.20019545706609476,0.2615563721127975,0.21148962096511145,0.2481951207283906,0.17359480648325853,0.32702391614985604,0.17929173514053937,0.2204719942452686,0.2708118528431054,0.38599568700584935,0.2039038971566323,0.2105903737325773,0.27886560476838457,0.1913947558630703,0.2626207409381957,0.2513404497389624,0.29173893948424817,0.24484082203485955,0.3649245484102916,0.3454905577481684,0.20568183460770276,0.25992840922204824,0.3044687352309055,0.2491199086171926,0.24616666640873064,0.19538243083350004,0.30304183680671143,0.35746726955351216,0.2906194733851941,0.23654827768831072,0.22049366940277848,0.15215068583564476,0.29043045342570617,0.23555713875705964,0.24103472253789074,0.30050269467485435,0.3374802275907159,0.23561792733243825,0.28085112942552254,0.1640973855851859,0.19749587164205715,0.2615189611750758,0.21788646569237374,0.24313406044009309,0.2614804867314619,0.2723611228342937,0.2003843419566411,0.2670763854701232,0.21637163700119957,0.22384754532906975,0.1920503367205852,0.22890946731061532,0.2076006858671735
Consumable Instr. Supplies & Equip.-Teachers,65200 - Supplies,0.29763438721703467,0.1998843764544495,0.23448917021200372,0.25015551471762804,0.23159632604873326,0.2234628622224128,0.21283661895287906,0.30959993504098243,0.38487642749777223,0.4465422120243226,0.22446961765990064,0.2808526881487586,0.24156735840745777,0.4288070822064341,0.2780560029219737,0.3107132011314241,0.25883938296272885,0.2459501909679713,0.22087758605984964,0.31966497883977585,0.23193737048251833,0.20393525667293544,0.15777593552293387,0.17247789440863504,0.24678933011836546,0.256430443480171,0.48694091098025444,0.21620524344837766,0.14973124619501577,0.23017521992161794,0.3452317511767594,0.2956854943507835,0.3007277323667078,0.32265437618323206,0.18476296306082962,0.31791387220877143,0.19881917724652048,0.3191373054759763,0.19945025975350766,0.19768209461539618,0.26315765419521764,0.32690435841598237,0.3332048168594653,0.16051841935875624,0.30881948030966827,0.288649167783661,0.2776762094765396,0.4182799197604031,0.3049631467745393,0.27988884502090156,0.264179714423645,0.19134922195515625,0.1589508815268743,0.1647947554160711,0.21962898879321385,0.24875865869239633,0.42251859956735843,0.1665139834603306,0.20230754247940433,0.2044817274471783,0.22946943429500008,0.21161914818460426,0.1596345233011775,0.290920603492851,0.31986258608106305,0.1811928189594768,0.3355448498617263,0.32356016401931703,0.22147007063217122,0.31957554738882804,0.4009952172168478,0.2435784173014721,0.1813233984749121,0.16905995724908615,0.19960932500542658,0.23403788529131658,0.192749171414679,0.18320347265754766,0.21937682273027087,0.26093903605945995,0.21192302176153052,0.19520156045887815,0.19710473204565565,0.21592590380431873,0.17618191932705005,0.16819574435293855,0.20452864635720838,0.2013500988774725,0.20098699780341628,0.1892184034336475,0.14361013046541343,0.16732808929643714,0.21058643345022776,0.24495112627850452,0.1384946214465965,0.2075438099218461,0.20120169592587378,0.14285646893818352,0.18077666050580196,0.18323091959034524,0.1768170316618668,0.225119062222962,0.1912068697986016,0.16554289026476196
Blended Student Contracted Education Expense,61780 - Contracted SPED,0.37415760838263884,0.25952080307377234,0.20959847747442786,0.2787251181705134,0.29379928467871524,0.33276958452326294,0.12900512012786994,0.4828350055857353,0.2783797506898859,0.22547108614153893,0.19203960230840772,0.33544096950110486,0.19273730914371975,0.23633791644351937,0.3276413592027964,0.3197930726289504,0.37679168251307277,0.27568656241330747,0.17833740969387712,0.17358463135770766,0.296681188404538,0.3131233694324872,0.2460718790900902,0.20988152784296402,0.18832576397158599,0.22032555307735027,0.2706950596255963,0.3126559250440453,0.19891715392462492,0.2704463826173041,0.36153478438894154,0.2256590818106599,0.45351466355971526,0.33719877798014347,0.21219757676135975,0.25349862183146465,0.34204608537046993,0.27353900657449415,0.2282276910558473,0.3234844425889931,0.33086923747505886,0.20011729385063584,0.22656113613007103,0.3096180228430645,0.34929034479852833,0.22576119113391763,0.23612622484160944,0.3861306028389918,0.25682049874845364,0.35496326228734226,0.3655979713611822,0.21155177193433664,0.23836389948397674,0.3107700410655477,0.244101123486043,0.23689117913269184,0.35278087738215386,0.1696172129434564,0.2538011182731728,0.20354704377858598,0.4431677894693244,0.18776706614094377,0.15008678040565815,0.2609898893032742,0.154027771624541,0.2741631288350172,0.2306532683987317,0.29579280853723755,0.3134448679501776,0.38295585491721157,0.3223350515448631,0.160055539029554,0.17899457156661627,0.24765639477485887,0.26861373003939276,0.21056169259964783,0.18291866268477616,0.24220999319790504,0.24346889087882026,0.31155908899821927,0.2967668865888433,0.27712404489768167,0.075415838542116,0.23204528855835227,0.27030541811597736,0.2022712405896561,0.19328453091195294,0.2266502484333176,0.2812206950267803,0.22837976952317482,0.18189107754883715,0.25214740340363556,0.26010661276095054,0.20030672264422078,0.2728898481252915,0.26587294713220866,0.2184913711852226,0.1701889428600984,0.17742325698961625,0.12193103990153205,0.18351381771942224,0.21371539701542663,0.26342898927188607,0.12247493937872418
Temporary Agency Fees,61820 - Contract / Temp Labor,0.3418153786704333,0.4290913426886399,0.28573103250033327,0.37006619161194676,0.44292423570301853,0.4724778482419842,0.21014345031790113,0.2773342625189018,0.21460980175313918,0.23954146059295017,0.2470191506959416,0.317161953390185,0.32461599962338783,0.25177228052730133,0.29757845905775765,0.24601722999473913,0.32878436696379615,0.3320643008202507,0.29627428598425054,0.22167477794141932,0.3677310851315331,0.2739571676870963,0.3777066401729771,0.32241030116424085,0.2103523099346202,0.3033181357546328,0.2930230879623253,0.43191250034129636,0.22899935125139412,0.47199494726896013,0.26097940204014336,0.16332927898036623,0.2743184029391189,0.2840676147268096,0.260450429065717,0.26787571017556655,0.42009644174934513,0.28541997613417736,0.2734592216562815,0.32770917952692663,0.3892097104712259,0.2873075775303377,0.28884989692039986,0.44678110899583673,0.38177430542888613,0.25362544961101996,0.26011402710096926,0.1953428608015432,0.24377948467804758,0.43226517884262233,0.47465735617410854,0.29834333407148,0.29644935103606085,0.22472791604115278,0.2537481216172513,0.26682132318033686,0.23102472294287957,0.20968323568323366,0.2673111092444252,0.196957969970413,0.3267020954895646,0.21163868642430436,0.20783474168320382,0.33979568195557586,0.21578140744143512,0.31328964628532996,0.3028632283404126,0.3128017461529283,0.3229630002987402,0.3307076386328869,0.16992002281744936,0.22750632509941843,0.2685000528339703,0.30416495548654915,0.3496285115121063,0.24653850765059235,0.22059500547296726,0.3206226989749108,0.2801385952915965,0.3339162697968777,0.3421070466790423,0.28528263606239923,0.16680028160577728,0.3561105840192571,0.3694848002821174,0.31821095580660863,0.2782646720141636,0.2973931321954226,0.3437064978359056,0.34878223638471184,0.25092799452525344,0.3465094543429949,0.33558949592261783,0.25032386929252626,0.2948139243098959,0.33167687562256365,0.27007914729646704,0.15092839080958567,0.26183433430327,0.16825111580226038,0.23290007190329123,0.2938944315893326,0.2877145486587413,0.18344300486969753
Travel / Auto / Meals / Lodging/Airfare,62200 - Lodging,0.2847396938655799,0.3205670695197691,0.2878446441216324,0.36260598907116615,0.3176813867962538,0.30775985195917605,0.20525663508252978,0.23393043181040238,0.22892306027737722,0.28755253502332045,0.2410481335480874,0.3325094611466394,0.2951865929490791,0.27113217412873103,0.3355954672200753,0.2927165053392767,0.35670421637145505,0.2926861486945927,0.2893510651754039,0.2652819574420497,0.37597049522883674,0.3267003681154896,0.2927035867931399,0.26009537130530563,0.239001633987891,0.3508194088399045,0.3309496616167355,0.3494770090373161,0.2150842175601262,0.3393392947071111,0.34717872318213694,0.20309490462682878,0.20728323256400782,0.3505330348674076,0.25003793119020673,0.26722976454602665,0.3393377716270642,0.3707598610698604,0.28301102553499463,0.3287121357819687,0.4142436809907259,0.26395623530377477,0.2982033591612197,0.2846817448805864,0.28882666643784094,0.2843520749226676,0.27724270085919694,0.2324994462900541,0.35686042867573087,0.33191815228659005,0.31808248737064015,0.4652318320932645,0.46483617954399653,0.2141687816419543,0.27402531135670627,0.24747655001060465,0.2465891465549837,0.20733561306592613,0.2592202782187772,0.17845954401835892,0.266435956033122,0.23314454896708384,0.19475041504486187,0.3157387001124106,0.23529415684346602,0.29653728509906885,0.3107576134894022,0.3622682400058801,0.3474716774554583,0.32694910702480257,0.2420653408423791,0.22461037255189062,0.267531709278927,0.26079913939384763,0.3569722424435624,0.25308600799908376,0.2221888042183911,0.28539757061635485,0.2812592944578713,0.32966236020405615,0.32478453912008376,0.29375506145982877,0.16441249074519246,0.31559695076465843,0.3384627108749855,0.2806829249893208,0.28051929198874875,0.2624640467458972,0.3061491135150099,0.30732106245045315,0.3608269059029673,0.30943198242011355,0.3102315079509625,0.243809171913283,0.2728947432514598,0.26395703455206254,0.2639138009662542,0.3369440129551855,0.25516043158272966,0.19386452699229104,0.2461499898315991,0.25833149770500513,0.2669170788614978,0.18803960194111072
